REGISTRO,ANO,TIPO,NUMERO,ACTIVIDAD,HORA_INI,HORA_FIN,CCODVIA,NOMBRE,C_NUMERO,C_BIS,CON_USU_DE_ROTACION,EXENTO,PLAZAS,ANCHO_PUERTA,SUPERFICIE,ZONA_OCUPA_MAXIMA,POLIGONO_INDUSTRIAL,IMPORTE,LAT123,LONG122
372,1996,P,180,APARCAMIENTO DE VEHICULOS,,,2064,CONCEJAL LORENZO LLANERAS,5,,N,N,39,3.50,861.25,5.00,N,243.41,38.34869,-0.50054
1099,1997,P,684,APARCAMIENTO DE VEHICULOS,,,2064,CONCEJAL LORENZO LLANERAS,7,,N,N,42,3.50,0.00,5.00,N,243.41,38.34910,-0.50084
452,1997,P,312,APARCAMIENTO DE VEHICULOS,,,2064,CONCEJAL LORENZO LLANERAS,9,,N,N,61,2.87,1700.00,5.00,N,243.41,38.34934,-0.50101
19571,1982,P,2083,APARCAMIENTO DE VEHICULOS,,,2064,CONCEJAL LORENZO LLANERAS,13,,N,N,201,4.42,4240.00,5.00,N,267.75,38.35086,-0.50201
355,2014,P,4844,APARCAMIENTO DE VEHICULOS,0,2400,2075,CONCHA ESPINA,1,,N,N,1,3.00,28.00,3.00,N,83.55,38.36611,-0.45954
163,2008,P,4059,APARCAMIENTO DE VEHICULOS,0,2400,2075,,2,,N,N,1,3.40,40.00,4.50,N,101.42,0,0
177,2015,P,5123,APARCAMIENTO DE VEHICULOS,0,2400,2075,CONCHA ESPINA,3,,N,N,1,2.43,20.00,4.00,N,83.55,38.36607,-0.45910
406,2014,P,4871,APARCAMIENTO DE VEHICULOS,0,2400,2075,CONCHA ESPINA,5,,N,N,1,3.60,17.00,4.00,N,83.55,38.36604,-0.45882
241,2014,P,4759,APARCAMIENTO DE VEHICULOS,0,2400,2075,,10,,N,N,3,3.00,70.00,3.30,N,83.55,0,0
268,2014,P,4783,APARCAMIENTO DE VEHICULOS,0,2400,2075,CONCHA ESPINA,11,,N,N,1,4.00,0.00,6.00,N,123.96,38.36598,-0.45767
182,2015,P,5128,APARCAMIENTO DE VEHICULOS,0,2400,2075,,16,,N,N,3,3.80,60.00,4.00,N,83.55,0,0
324,2014,P,4819,APARCAMIENTO DE VEHICULOS,0,2400,2075,,18,,N,N,1,2.00,25.00,4.00,N,83.55,0,0
181,2015,P,5127,APARCAMIENTO DE VEHICULOS,0,2400,2075,CONCHA ESPINA,21,,N,N,1,3.70,8.00,4.00,N,83.55,38.36601,-0.45590
517,2015,P,5302,APARCAMIENTO DE VEHICULOS,0,2400,2075,CONCHA ESPINA,26,,N,N,15,3.00,11.00,4.00,N,167.10,38.36596,-0.45459
119,2016,P,5531,APARCAMIENTO DE VEHICULOS,0,2400,2075,CONCHA ESPINA,42,,N,N,1,4.00,25.00,4.00,N,83.55,38.36627,-0.45069
407,2015,P,5191,APARCAMIENTO DE VEHICULOS,0,2400,2075,CONCHA ESPINA,45,,N,N,2,4.00,50.00,4.00,N,83.55,38.36641,-0.44942
66,2009,P,4193,APARCAMIENTO DE VEHICULOS,0,2400,2085,,0,,N,N,3,3.00,100.00,5.00,N,121.70,0,0
27,2009,P,4374,APARCAMIENTO DE VEHICULOS,0,2400,2085,CONDE DE LUMIARES,9,,N,N,10,2.35,340.00,4.80,N,243.41,38.35963,-0.48967
96,2008,P,4226,APARCAMIENTO DE VEHICULOS,0,2400,2085,CONDE DE LUMIARES,15,,N,N,13,2.90,245.67,5.00,N,243.41,38.35953,-0.48919
9,2010,P,4206,APARCAMIENTO DE VEHICULOS,0,2400,2085,CONDE DE LUMIARES,18,,N,N,10,4.80,400.00,5.50,N,297.51,38.35934,-0.48932
1142,1997,P,1022,APARCAMIENTO DE VEHICULOS,,,2085,CONDE DE LUMIARES,20,B,N,N,109,2.65,0.00,5.00,N,267.75,38.35929,-0.48911
259,1996,P,31,APARCAMIENTO DE VEHICULOS,,,2085,CONDE DE LUMIARES,20,,N,N,38,4.08,0.00,5.00,N,243.41,38.35929,-0.48911
259,1996,P,30,APARCAMIENTO DE VEHICULOS,,,2085,CONDE DE LUMIARES,20,,N,N,38,5.30,0.00,5.30,N,297.51,38.35929,-0.48911
146,1997,P,973,APARCAMIENTO DE VEHICULOS,,,2085,,27,,N,N,17,2.50,0.00,5.00,N,243.41,0,0
110,1999,P,2032,APARCAMIENTO DE VEHICULOS,,,2085,,28,30,N,N,19,2.37,416.15,5.00,N,243.41,0,0
676,1998,P,1970,APARCAMIENTO DE VEHICULOS,,,2085,,29,,N,N,29,2.40,990.00,5.00,N,243.41,0,0
261,2005,P,3446,APARCAMIENTO DE VEHICULOS,0,2400,2085,CONDE DE LUMIARES,38,BJ-DR,N,N,104,3.07,3936.00,4.00,N,220.56,38.35922,-0.48634
234,2008,P,4019,APARCAMIENTO DE VEHICULOS,0,2400,2100,CONDES DE SOTO AMENO,2,,N,N,46,3.00,1300.95,7.00,N,394.86,38.34843,-0.49400
14923,1999,P,2232,APARCAMIENTO DE VEHICULOS,,2400,2100,,5,BJ,N,N,3,3.09,85.98,5.00,N,121.70,0,0
512,1997,P,294,APARCAMIENTO DE VEHICULOS,,,2100,CONDES DE SOTO AMENO,10,,N,N,29,2.55,725.00,5.00,N,243.41,38.34873,-0.49473
231,2009,P,4185,APARCAMIENTO DE VEHICULOS,0,2400,2100,CONDES DE SOTO AMENO,12,,N,N,11,2.50,394.00,4.50,N,243.41,38.34884,-0.49486
80,2007,P,3708,APARCAMIENTO DE VEHICULOS,0,2400,2100,CONDES DE SOTO AMENO,14,,N,N,22,2.10,833.08,6.00,N,297.51,38.34892,-0.49496
37,2012,P,4458,APARCAMIENTO DE VEHICULOS,0,2400,2100,,16,,N,N,20,2.50,300.00,5.00,N,243.41,0,0
468,1997,P,314,APARCAMIENTO DE VEHICULOS,,,2100,,17,,N,N,6,2.64,237.00,5.00,N,243.41,0,0
898,1997,P,614,APARCAMIENTO DE VEHICULOS,,,2100,CONDES DE SOTO AMENO,34,,N,N,3,2.53,110.00,5.00,N,121.70,38.34969,-0.49561
53001,1999,P,2375,APARCAMIENTO DE VEHICULOS,,2400,2100,CONDES DE SOTO AMENO,46,,N,N,20,3.02,508.97,5.00,N,243.41,38.35064,-0.49633
293,1997,T,147,TALLER CHAPA Y PINTURA VEHIC.,800,2000,2100,CONDES DE SOTO AMENO,48,,N,N,9,2.85,193.00,2.85,N,157.10,38.35074,-0.49640
811,1997,P,560,APARCAMIENTO DE VEHICULOS,,,2100,CONDES DE SOTO AMENO,50,,N,N,9,2.47,235.00,5.00,N,243.41,38.35084,-0.49648
624,1996,P,307,APARCAMIENTO DE VEHICULOS,,,2100,CONDES DE SOTO AMENO,52,54,N,N,14,2.86,367.70,5.00,N,243.41,38.35093,-0.49655
325,2001,P,2641,APARCAMIENTO DE VEHICULOS,0,2400,2100,CONDES DE SOTO AMENO,53,,N,N,14,3.95,0.00,5.00,N,243.41,38.35028,-0.49625
819,2000,P,2395,APARCAMIENTO DE VEHICULOS,0,2400,2102,,0,5,N,N,9,3.00,0.00,5.00,N,243.41,0,0
101,2007,P,3748,APARCAMIENTO DE VEHICULOS,0,2400,2102,,0,BLOQII,N,N,52,3.20,74592.00,8.10,N,444.26,0,0
40,2010,P,4217,SALIDA DE EMERGENCIA,0,2400,2102,,0,E,N,S,25,9.00,860.00,10.00,N,0.00,0,0
78,2012,P,4528,SALIDA DE EMERGENCIA,0,2400,2102,,0,,N,S,100,7.00,8500.00,5.00,N,0.00,0,0
146,2019,P,6038,APARCAMIENTO DE VEHICULOS,,,2102,CONDOMINA,3,5,N,N,70,7.00,816.00,7.00,N,394.86,38.36344,-0.44755
586,2015,P,5352,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,8,,N,N,73,5.10,99.00,5.10,N,297.51,38.36283,-0.44154
9,2015,P,5031,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,10,,N,N,36,3.64,1288.00,5.00,N,243.41,38.36255,-0.44104
218,2014,P,4737,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,12,,N,N,19,4.00,425.00,6.00,N,297.51,38.36238,-0.44048
759,2015,P,5803,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,13,,N,N,28,7.00,600.00,7.00,N,394.86,38.36368,-0.44644
114,2014,P,4642,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,14,,N,N,10,4.05,0.00,5.00,N,243.41,38.36229,-0.43994
114,2014,P,4643,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,14,,N,N,11,5.76,0.00,5.00,N,243.41,38.36229,-0.43994
61,2017,P,5775,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,15,B,N,N,50,6.00,1250.00,6.00,N,297.51,38.36348,-0.44566
240,2014,P,4757,APARCAMIENTO DE VEHICULOS,0,2400,2102,,16,B,N,N,30,5.00,350.00,7.00,N,394.86,0,0
240,2014,P,4758,APARCAMIENTO DE VEHICULOS,0,2400,2102,,16,B,N,N,30,5.00,350.00,7.00,N,394.86,0,0
660,2015,P,5409,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,17,,N,N,34,4.00,982.00,4.00,N,200.51,38.36351,-0.44498
246,2014,P,4764,APARCAMIENTO DE VEHICULOS,0,2400,2102,,18,B,N,N,15,5.00,250.00,7.00,N,394.86,0,0
22,2012,P,4442,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,19,,N,N,159,4.00,1000.00,8.00,N,434.35,38.36356,-0.44430
199,2014,P,4721,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,20,,N,N,15,5.00,350.00,7.00,N,394.86,38.36217,-0.43893
641,1997,P,257,APARCAMIENTO DE VEHICULOS,,,2102,CONDOMINA,20,,N,N,12,3.48,500.00,5.00,N,243.41,38.36217,-0.43893
306,2016,P,5665,APARCAMIENTO DE VEHICULOS,0,2400,2102,,26,28,N,N,137,15.00,3425.00,15.00,N,814.73,0,0
2884,2000,P,2501,LAVADERO DE COCHES,0,2400,2102,,27,,N,N,4,3.50,150.00,5.00,N,243.41,0,0
467,1997,P,1533,APARCAMIENTO DE VEHICULOS,,,2102,,27,,N,N,10,4.00,500.00,5.00,N,243.41,0,0
2884,2000,P,2500,LAVADERO DE COCHES,0,2400,2102,,27,,N,N,6,6.17,150.00,6.17,N,394.86,0,0
809,2015,P,5551,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,35,,N,N,55,5.00,800.00,5.00,N,243.41,38.36280,-0.44073
44,2008,P,3880,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,38,,N,N,33,4.30,1191.44,6.00,N,297.51,38.36348,-0.43011
90,2016,P,5475,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,39,,N,N,90,5.00,2250.00,5.00,N,243.41,38.36254,-0.43885
118,2005,P,3321,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,40,,N,N,205,3.50,6055.98,5.00,N,267.75,38.36349,-0.42978
48,2016,P,5500,APARCAMIENTO DE VEHICULOS,0,2400,2102,,41,1,N,N,9,4.00,225.00,4.00,N,200.51,0,0
79,2012,P,4492,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,42,B,N,N,20,5.00,580.00,6.00,N,297.51,38.36350,-0.42915
119,2005,P,3322,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,42,,N,N,205,3.50,6055.98,5.00,N,267.75,38.36350,-0.42915
10,2012,P,4429,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,45,C,N,N,23,3.30,586.88,5.00,N,243.41,38.36300,-0.43716
85,2016,P,5472,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,45,,N,N,33,5.00,825.00,5.00,N,243.41,38.36300,-0.43716
208,2005,P,3386,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,48,SOTANO,N,N,138,5.80,4534.62,5.80,N,327.26,38.36359,-0.42683
73,2019,P,5978,APARCAMIENTO DE VEHICULOS,,,2102,CONDOMINA,50,,N,N,49,12.00,300.00,12.00,N,592.46,38.36359,-0.42650
654,2015,P,5394,LAVADERO DE COCHES,0,2400,2102,,51,L. 2 Y 3,N,N,3,18.00,178.87,18.00,N,444.43,0,0
176,1998,P,1911,ESTACION DE SERVICIO (GASOLIN),,,2102,,51,,N,N,1,1.00,1.00,5.00,N,148.76,0,0
732,2001,P,2574,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,52,,N,N,166,5.00,699.00,10.00,N,452.52,38.36365,-0.42588
437,1996,P,142,APARCAMIENTO DE VEHICULOS,,,2102,CONDOMINA,53,,N,N,32,4.00,703.00,5.00,N,243.41,38.36356,-0.43392
256,2002,P,2797,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,58,A-B,N,N,27,3.50,0.00,5.00,N,202.85,38.36379,-0.42488
256,2002,P,2798,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,58,A-B,N,N,46,4.00,0.00,5.00,N,202.85,38.36379,-0.42488
2256,2000,P,2480,APARCAMIENTO DE VEHICULOS,0,2400,2102,,59,.BIS,N,N,104,7.18,0.00,7.18,N,434.35,0,0
1959,2000,P,2939,MUELLE DE CARGA Y DESCARGA,800,2000,2102,,59,,N,N,5,4.53,61.00,5.00,N,243.41,0,0
236,2005,P,3413,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,60,,N,N,178,6.06,4559.28,8.00,N,361.96,38.36402,-0.42349
239,2005,P,3412,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,62,B,N,N,178,5.50,4559.26,6.00,N,272.71,38.36411,-0.42275
864,2000,P,2467,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,64,,N,N,24,4.20,0.00,5.00,N,202.85,38.36422,-0.42233
158,2009,P,4142,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,65,A,N,N,40,5.70,1496.00,7.30,N,329.06,38.36368,-0.42908
141,2009,P,4141,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,65,,N,N,23,4.60,397.50,6.20,N,329.06,38.36368,-0.42908
36,2003,P,2918,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,68,,N,N,16,3.00,0.00,5.00,N,202.85,38.36430,-0.42174
19,2006,P,3492,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,69,,N,N,58,4.00,1271.10,4.00,N,167.10,38.36374,-0.42744
164,2008,P,3971,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,70,,N,N,157,6.10,6637.00,8.00,N,361.96,38.36443,-0.42098
60,2006,P,3520,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,71,,N,N,63,3.00,1808.08,4.00,N,167.10,38.36375,-0.42694
68,2012,P,4515,APARCAMIENTO DE VEHICULOS,0,2400,2102,CONDOMINA,81,,N,N,30,4.00,998.00,7.50,N,329.06,38.36420,-0.42345
195,2009,P,4168,APARCAMIENTO DE VEHICULOS,0,2400,2102,,83,B,N,N,110,4.00,3110.12,5.00,N,223.13,0,0
177,2002,P,2705,APARCAMIENTO DE VEHICULOS,0,2400,2102,,83,,N,N,93,4.50,0.00,5.00,N,202.85,0,0
76,2010,P,4218,APARCAMIENTO DE VEHICULOS,0,2400,2102,,89,F,N,N,25,6.40,860.00,7.00,N,329.06,0,0
